id       ,user_id,opponent_race_result_id,result,type    ,drift_points,settings,created_at                ,updated_at,coins_reward,elo_delta,opponent_elo_delta
129315054,2914629,129314453              ,them  ,quali   ,2518        ,        ,2017-02-01 00:49:01.117464,          ,1500        ,0        ,0
129315055,1366867,129314965              ,them  ,quali   ,4722        ,        ,2017-02-01 00:49:01.978079,          ,1500        ,0        ,0
129315056,2910552,128653543              ,them  ,quali   ,3036        ,        ,2017-02-01 00:49:02.936219,          ,1500        ,0        ,0
129315057,2131794,128972740              ,us    ,battle  ,3724        ,        ,2017-02-01 00:49:03.662587,          ,11000       ,14       ,-5
129315058,2888886,128717593              ,them  ,battle  ,2230        ,        ,2017-02-01 00:49:03.854882,          ,5000        ,-5       ,10
129315059,203570 ,128905219              ,them  ,battle  ,5463        ,        ,2017-02-01 00:49:03.992713,          ,7000        ,-5       ,10
129315060,325731 ,129314852              ,them  ,quali   ,2692        ,        ,2017-02-01 00:49:04.04277 ,          ,1500        ,0        ,0
129315061,875170 ,128872780              ,us    ,battle  ,2599        ,        ,2017-02-01 00:49:04.529778,          ,7000        ,15       ,-5
129315062,63749  ,129174998              ,them  ,battle  ,1521        ,        ,2017-02-01 00:49:05.063843,          ,5000        ,-5       ,10
129315063,290329 ,128607433              ,us    ,battle  ,4250        ,        ,2017-02-01 00:49:05.070562,          ,9000        ,19       ,-5
129315064,2886655,129314665              ,us    ,battle  ,3142        ,        ,2017-02-01 00:49:05.15067 ,          ,3800        ,15       ,-5
129315065,164735 ,128588658              ,them  ,quali   ,4719        ,        ,2017-02-01 00:49:05.254667,          ,1500        ,0        ,0
129315066,2919110,128555525              ,them  ,battle  ,914         ,        ,2017-02-01 00:49:05.669105,          ,1700        ,-5       ,10
129315067,469072 ,129314924              ,them  ,quali   ,176         ,        ,2017-02-01 00:49:05.753283,          ,1500        ,0        ,0
129315068,2933461,128581695              ,them  ,battle  ,112         ,        ,2017-02-01 00:49:05.926728,          ,700         ,-5       ,10
129315069,2767356,129314903              ,them  ,quali   ,1506        ,        ,2017-02-01 00:49:06.142519,          ,1500        ,0        ,0
129315070,2941710,128929520              ,them  ,battle  ,136         ,        ,2017-02-01 00:49:06.374528,          ,700         ,-5       ,10
129315071,2911419,128595611              ,them  ,battle  ,839         ,        ,2017-02-01 00:49:06.642649,          ,700         ,-5       ,10
129315072,2673730,128970724              ,us    ,battle  ,3481        ,        ,2017-02-01 00:49:06.847561,          ,9000        ,13       ,-5
129315073,2901838,128568525              ,them  ,battle  ,3672        ,        ,2017-02-01 00:49:06.880971,          ,5000        ,-5       ,10
129315074,2255006,128912161              ,them  ,battle  ,            ,        ,2017-02-01 00:49:06.968506,          ,700         ,-5       ,10
129315075,2889222,128744648              ,them  ,battle  ,94          ,        ,2017-02-01 00:49:07.628715,          ,5000        ,-5       ,10
129315076,851041 ,129307979              ,us    ,battle  ,1664        ,        ,2017-02-01 00:49:08.133927,          ,7000        ,13       ,-5
129315077,991474 ,128885542              ,us    ,battle  ,4901        ,        ,2017-02-01 00:49:08.319674,          ,3800        ,10       ,-5
129315078,2804169,129118389              ,them  ,battle  ,2898        ,        ,2017-02-01 00:49:08.476723,          ,7000        ,-5       ,15
129315079,1281362,128555810              ,them  ,battle  ,            ,        ,2017-02-01 00:49:08.633829,          ,5000        ,-5       ,10
129315080,2305263,128586554              ,them  ,battle  ,3234        ,        ,2017-02-01 00:49:09.957459,          ,5000        ,-5       ,12
129315081,1468052,128999209              ,them  ,battle  ,0           ,        ,2017-02-01 00:49:10.206503,          ,5000        ,-5       ,10
129315082,1525935,128831115              ,them  ,battle  ,2596        ,        ,2017-02-01 00:49:10.585797,          ,7000        ,-5       ,12
129315083,2903580,129314888              ,them  ,quali   ,2832        ,        ,2017-02-01 00:49:10.688673,          ,1500        ,0        ,0
129315084,2914623,128713310              ,us    ,battle  ,2440        ,        ,2017-02-01 00:49:10.729893,          ,7000        ,13       ,-5
129315085,611551 ,129307613              ,us    ,battle  ,2158        ,        ,2017-02-01 00:49:11.308162,          ,7000        ,14       ,-5
129315086,1482603,128578670              ,them  ,quali   ,4270        ,        ,2017-02-01 00:49:13.246744,          ,1500        ,0        ,0
129315087,2863753,129310981              ,us    ,battle  ,662         ,        ,2017-02-01 00:49:13.447014,          ,1000        ,14       ,-5
129315088,188573 ,129159933              ,us    ,battle  ,2435        ,        ,2017-02-01 00:49:13.717284,          ,11000       ,13       ,-5
129315089,1128683,128575542              ,us    ,battle  ,5447        ,        ,2017-02-01 00:49:13.844488,          ,11000       ,11       ,-5
129315090,2563610,129314346              ,us    ,battle  ,3710        ,        ,2017-02-01 00:49:14.302706,          ,9000        ,15       ,-5
129315091,70598  ,128781308              ,us    ,battle  ,8220        ,        ,2017-02-01 00:49:14.821404,          ,11000       ,10       ,-5
129315092,2511805,128917606              ,them  ,battle  ,4192        ,        ,2017-02-01 00:49:14.967089,          ,7000        ,-5       ,10
129315093,2416140,129307884              ,us    ,battle  ,520         ,        ,2017-02-01 00:49:15.029484,          ,3800        ,14       ,-5
129315094,149305 ,128551995              ,us    ,battle  ,5817        ,        ,2017-02-01 00:49:15.095371,          ,11000       ,10       ,-5
129315095,2590746,128527156              ,them  ,battle  ,5360        ,        ,2017-02-01 00:49:15.247335,          ,7000        ,-5       ,12
129315096,2937912,128557721              ,us    ,battle  ,1135        ,        ,2017-02-01 00:49:15.859108,          ,1000        ,15       ,-5
129315097,1839016,121977777              ,them  ,quali   ,2003        ,        ,2017-02-01 00:49:16.573772,          ,1500        ,0        ,0
129315098,1801294,129196995              ,them  ,battle  ,494         ,        ,2017-02-01 00:49:16.687308,          ,700         ,-5       ,10
129315099,2938271,128818381              ,us    ,battle  ,2045        ,        ,2017-02-01 00:49:16.687517,          ,1000        ,10       ,-5
129315100,2568562,129314947              ,them  ,quali   ,6445        ,        ,2017-02-01 00:49:16.989631,          ,1500        ,0        ,0
129315101,2945805,129290246              ,us    ,battle  ,2325        ,        ,2017-02-01 00:49:21.564845,          ,1000        ,14       ,-5
129315102,1994308,128537001              ,them  ,battle  ,            ,        ,2017-02-01 00:49:21.745855,          ,7000        ,-5       ,12
129315103,2541523,128660010              ,us    ,battle  ,2013        ,        ,2017-02-01 00:49:22.355481,          ,7000        ,15       ,-5
129315104,2705289,128563827              ,them  ,battle  ,1354        ,        ,2017-02-01 00:49:22.481462,          ,3000        ,-5       ,10
129315105,2745272,129249736              ,us    ,battle  ,5466        ,        ,2017-02-01 00:49:23.321546,          ,11000       ,10       ,-5
129315106,2933862,129132357              ,them  ,battle  ,667         ,        ,2017-02-01 00:49:23.382188,          ,700         ,-5       ,10
129315107,2859888,129208873              ,us    ,battle  ,3263        ,        ,2017-02-01 00:49:23.453489,          ,7000        ,17       ,-5
129315108,2941441,128899461              ,them  ,battle  ,431         ,        ,2017-02-01 00:49:23.813137,          ,700         ,-5       ,10
129315109,2909487,129314765              ,us    ,battle  ,1265        ,        ,2017-02-01 00:49:24.002098,          ,1000        ,14       ,-5
129315110,2864087,129144411              ,them  ,battle  ,1325        ,        ,2017-02-01 00:49:24.723236,          ,1700        ,-5       ,10
129315111,2928790,129276322              ,them  ,battle  ,101         ,        ,2017-02-01 00:49:25.26268 ,          ,1700        ,-5       ,10
129315112,2940979,128870595              ,them  ,battle  ,266         ,        ,2017-02-01 00:49:25.281213,          ,700         ,-5       ,10
129315113,2833755,129307623              ,us    ,battle  ,1078        ,        ,2017-02-01 00:49:25.865551,          ,7000        ,13       ,-5
129315114,214402 ,128552249              ,them  ,battle  ,2195        ,        ,2017-02-01 00:49:26.069101,          ,3000        ,-5       ,10
129315115,2732768,128508066              ,them  ,battle  ,1655        ,        ,2017-02-01 00:49:26.909688,          ,7000        ,-5       ,12
129315116,2234690,128559315              ,us    ,battle  ,5413        ,        ,2017-02-01 00:49:26.96303 ,          ,11000       ,12       ,-5
129315117,2708436,129212338              ,them  ,battle  ,2134        ,        ,2017-02-01 00:49:26.984862,          ,5000        ,-5       ,10
129315118,2933175,129251824              ,them  ,battle  ,1728        ,        ,2017-02-01 00:49:27.108655,          ,1700        ,-5       ,12
129315119,2945983,                       ,them  ,quali   ,142         ,        ,2017-02-01 00:49:27.604111,          ,1500        ,0        ,0
129315120,1787051,128588436              ,us    ,battle  ,5395        ,        ,2017-02-01 00:49:28.417549,          ,11000       ,19       ,-5
129315121,1963495,129314682              ,them  ,battle  ,1019        ,        ,2017-02-01 00:49:28.438446,          ,1700        ,-5       ,10
129315122,1742460,127816479              ,them  ,quali   ,1072        ,        ,2017-02-01 00:49:28.809967,          ,1500        ,0        ,0
129315123,1088988,128538919              ,them  ,quali   ,2531        ,        ,2017-02-01 00:49:29.234027,          ,1500        ,0        ,0
129315124,2934728,128485719              ,them  ,battle  ,958         ,        ,2017-02-01 00:49:29.831953,          ,1700        ,-5       ,12
129315125,2945982,                       ,them  ,quali   ,415         ,        ,2017-02-01 00:49:29.867108,          ,1500        ,0        ,0
129315126,2808364,128657228              ,us    ,battle  ,3018        ,        ,2017-02-01 00:49:30.940855,          ,9000        ,12       ,-5
129315127,256655 ,128560009              ,us    ,battle  ,4793        ,        ,2017-02-01 00:49:31.153939,          ,11000       ,10       ,-5
129315128,2831972,129211712              ,them  ,battle  ,5589        ,        ,2017-02-01 00:49:31.383592,          ,7000        ,-5       ,10
129315129,1260302,129247099              ,them  ,battle  ,1206        ,        ,2017-02-01 00:49:31.561416,          ,3000        ,-5       ,10
129315130,85019  ,129200143              ,us    ,battle  ,4014        ,        ,2017-02-01 00:49:31.907887,          ,9000        ,11       ,-5
129315131,223505 ,128638562              ,us    ,battle  ,1952        ,        ,2017-02-01 00:49:31.949157,          ,3800        ,15       ,-5
129315132,2663025,128996090              ,them  ,battle  ,984         ,        ,2017-02-01 00:49:31.977685,          ,700         ,-5       ,10
129315133,2834886,128995549              ,us    ,battle  ,4561        ,        ,2017-02-01 00:49:32.437616,          ,9000        ,10       ,-5
129315134,2900534,128870870              ,them  ,battle  ,2714        ,        ,2017-02-01 00:49:32.5671  ,          ,5000        ,-5       ,10
129315135,1979589,128562568              ,us    ,battle  ,1958        ,        ,2017-02-01 00:49:33.415694,          ,3800        ,13       ,-5
129315136,417877 ,129314938              ,them  ,quali   ,6182        ,        ,2017-02-01 00:49:33.523044,          ,1500        ,0        ,0
129315137,82971  ,129052984              ,them  ,battle  ,            ,        ,2017-02-01 00:49:33.716973,          ,3000        ,-5       ,10
129315138,2788712,129307623              ,us    ,battle  ,2046        ,        ,2017-02-01 00:49:34.844883,          ,7000        ,13       ,-5
129315139,2882243,128481509              ,them  ,quali   ,2625        ,        ,2017-02-01 00:49:35.416518,          ,1500        ,0        ,0
129315140,102390 ,128626120              ,us    ,battle  ,6799        ,        ,2017-02-01 00:49:35.437288,          ,11000       ,13       ,-5
129315141,2364332,128726619              ,us    ,battle  ,6209        ,        ,2017-02-01 00:49:37.551995,          ,11000       ,10       ,-5
